applicant_id,gender,applicant_age,caste_category,annual_income,scheme_category,project_cost,requested_loan,promoter_contrib_pct,education_level,has_vocational_training,experience_years,has_clean_credit,has_valid_caste_cert,has_valid_income_cert,debt_to_income_ratio,approval_score,approved
APP_2224,Male,38,SC,71800.0,term_loan,1349000.0,1214000.0,5.0,Graduate,1,6,1,1,1,3.923,74.4,1
APP_2225,Male,33,SC,283400.0,sanitation,693000.0,658000.0,5.0,No Formal Education,1,3,1,1,1,0.407,92.8,1
APP_2226,Female,38,ST,254300.0,sanitation,871000.0,854000.0,2.0,Primary (1-8),0,1,1,1,1,0.589,30.8,0
APP_2227,Female,39,ST,84900.0,term_loan,3277000.0,2949000.0,20.0,Primary (1-8),0,0,1,0,1,8.058,5.0,0
APP_2228,Female,37,SC,270000.0,sanitation,1196000.0,1076000.0,10.0,Higher Secondary (12th),1,3,1,1,1,0.699,62.3,1
APP_2229,Female,35,SC,157100.0,green_energy,948000.0,806000.0,15.0,Primary (1-8),1,2,1,1,1,0.899,77.4,1
APP_2230,Male,27,OBC,105900.0,sanitation,581000.0,569000.0,2.0,Secondary (10th),0,2,1,0,1,0.942,5.0,0
APP_2231,Female,22,SC,77300.0,micro_finance,67400.0,64000.0,2.0,Primary (1-8),1,0,1,1,1,0.302,99.0,1
APP_2232,Female,41,SC,95300.0,micro_finance,97800.0,92900.0,0.0,Graduate,1,1,1,1,1,0.356,99.0,1
APP_2233,Male,31,ST,153400.0,green_energy,404000.0,343000.0,15.0,Graduate,1,0,1,0,1,0.392,34.8,0
APP_2234,Female,37,SC,273300.0,education,224000.0,202000.0,5.0,Secondary (10th),1,3,1,1,1,0.13,99.0,1
APP_2235,Female,44,SC,187100.0,term_loan,2408000.0,2167000.0,15.0,Secondary (10th),1,2,1,1,1,2.687,72.2,1
APP_2236,Female,37,SC,92000.0,green_energy,1204000.0,1023000.0,15.0,Secondary (10th),1,5,0,1,1,1.949,45.5,1
APP_2237,Female,20,SC,83700.0,micro_finance,123400.0,117200.0,5.0,Higher Secondary (12th),1,11,1,1,1,0.511,99.0,1
APP_2238,Female,54,SC,672500.0,education,2151000.0,1936000.0,10.0,Higher Secondary (12th),0,0,1,1,1,0.505,42.4,0
APP_2239,Male,43,SC,192900.0,term_loan,2337000.0,2103000.0,5.0,Secondary (10th),1,0,1,1,1,2.529,71.7,1
APP_2240,Male,35,SC,290600.0,education,1448000.0,1303000.0,5.0,No Formal Education,0,5,1,1,1,0.786,56.9,1
APP_2241,Female,20,Safai Karamchari / Dependent,178400.0,education,1123000.0,1011000.0,10.0,No Formal Education,1,3,1,1,1,0.993,83.7,1
APP_2242,Female,32,SC,329000.0,micro_finance,101700.0,91500.0,10.0,Higher Secondary (12th),1,0,1,1,1,0.102,51.0,0
APP_2243,Male,29,SC,557200.0,micro_finance,126800.0,114100.0,2.0,No Formal Education,0,1,1,1,1,0.075,32.3,0
APP_2244,Male,32,SC,70600.0,sanitation,1409000.0,1268000.0,10.0,Primary (1-8),0,2,1,1,1,3.148,57.2,1
APP_2245,Male,18,ST,180900.0,term_loan,1033000.0,930000.0,15.0,No Formal Education,0,6,0,1,1,1.193,5.0,0
APP_2246,Female,34,SC,65100.0,term_loan,1210000.0,1089000.0,10.0,Graduate,1,0,1,1,1,3.881,64.1,1
APP_2247,Female,35,SC,114200.0,term_loan,668000.0,601000.0,5.0,Higher Secondary (12th),0,2,1,1,1,1.221,64.3,1
APP_2248,Female,35,SC,489500.0,green_energy,160000.0,144000.0,10.0,No Formal Education,1,11,1,1,1,0.052,99.0,1
APP_2249,Female,52,SC,115000.0,term_loan,3279000.0,2951000.0,15.0,Higher Secondary (12th),0,0,0,1,1,5.953,31.0,0
APP_2250,Male,29,ST,654600.0,sanitation,399000.0,359000.0,10.0,Secondary (10th),0,0,0,1,1,0.096,5.0,0
APP_2251,Female,19,SC,236000.0,green_energy,1192000.0,1132000.0,5.0,Primary (1-8),1,1,1,1,1,0.841,70.6,1
APP_2252,Female,42,SC,391900.0,sanitation,1431000.0,1402000.0,2.0,Secondary (10th),1,0,1,1,1,0.627,5.0,0
APP_2253,Male,23,SC,90300.0,micro_finance,129000.0,116100.0,0.0,Primary (1-8),0,2,1,1,1,0.469,93.9,1
APP_2254,Male,30,Safai Karamchari / Dependent,177700.0,education,2108000.0,1897000.0,0.0,Graduate,1,1,1,1,1,1.871,64.7,1
APP_2255,Female,34,SC,242400.0,micro_finance,75300.0,71500.0,5.0,Post Graduate / Professional,1,4,1,1,1,0.108,99.0,1
APP_2256,Male,25,Safai Karamchari / Dependent,99600.0,micro_finance,109100.0,98200.0,0.0,No Formal Education,1,0,0,1,1,0.36,62.0,1
APP_2257,Male,39,SC,292500.0,sanitation,149000.0,146000.0,2.0,Post Graduate / Professional,1,2,1,1,1,0.088,99.0,1
APP_2258,Male,41,SC,255100.0,education,1533000.0,1380000.0,10.0,Secondary (10th),1,0,1,1,1,0.948,61.8,1
APP_2259,Male,25,Safai Karamchari / Dependent,172500.0,education,1307000.0,1176000.0,5.0,No Formal Education,0,5,1,1,1,1.195,61.4,1
APP_2260,Male,34,SC,126000.0,education,443000.0,399000.0,5.0,Secondary (10th),1,0,1,1,1,0.555,92.3,1
APP_2261,Female,20,SC,100900.0,education,1476000.0,1328000.0,10.0,No Formal Education,0,13,1,1,1,2.307,59.5,1
APP_2262,Male,38,SC,145200.0,green_energy,1498000.0,1273000.0,15.0,Higher Secondary (12th),0,1,1,1,1,1.537,52.3,1
APP_2263,Female,29,SC,154000.0,micro_finance,120200.0,114200.0,0.0,Graduate,1,3,1,1,1,0.271,99.0,1
APP_2264,Male,37,SC,399600.0,term_loan,896000.0,806000.0,10.0,Secondary (10th),1,7,1,1,1,0.468,99.0,1
APP_2265,Male,35,SC,197100.0,green_energy,1054000.0,896000.0,15.0,Secondary (10th),1,0,1,1,1,0.797,60.2,1
APP_2266,Female,45,Safai Karamchari / Dependent,111300.0,term_loan,1342000.0,1208000.0,15.0,No Formal Education,0,1,1,1,0,2.518,5.0,0
APP_2267,Female,35,OBC,129700.0,green_energy,1329000.0,1263000.0,5.0,Secondary (10th),1,0,1,1,1,1.707,10.0,0
APP_2268,Female,25,ST,220500.0,education,1217000.0,1095000.0,5.0,Secondary (10th),1,0,1,1,1,0.871,18.1,0
APP_2269,Male,46,SC,86200.0,sanitation,559000.0,503000.0,10.0,Secondary (10th),1,2,0,1,0,1.023,5.0,0
APP_2270,Male,18,SC,141600.0,green_energy,541000.0,460000.0,15.0,No Formal Education,0,3,1,1,1,0.569,84.7,1
APP_2271,Female,23,SC,272000.0,education,376000.0,338000.0,10.0,Primary (1-8),1,2,1,1,1,0.218,99.0,1
APP_2272,Female,52,ST,71600.0,sanitation,1954000.0,1915000.0,2.0,Secondary (10th),0,0,1,1,1,4.689,6.0,0
APP_2273,Other,44,SC,68300.0,education,266000.0,239000.0,0.0,Graduate,1,2,1,1,1,0.613,58.9,1
APP_2274,Female,41,OBC,611600.0,green_energy,1122000.0,954000.0,15.0,Graduate,1,2,1,0,0,0.273,5.0,0
APP_2275,Male,39,SC,191900.0,micro_finance,120500.0,108400.0,0.0,Primary (1-8),1,3,1,1,1,0.206,99.0,1
APP_2276,Male,23,SC,663200.0,education,2298000.0,2068000.0,10.0,Higher Secondary (12th),1,1,1,1,1,0.547,36.8,0
APP_2277,Female,50,SC,186200.0,micro_finance,112600.0,107000.0,5.0,Primary (1-8),1,2,1,1,1,0.21,99.0,1
APP_2278,Male,18,Safai Karamchari / Dependent,100900.0,micro_finance,106800.0,96100.0,2.0,Higher Secondary (12th),0,4,1,1,1,0.348,99.0,1
APP_2279,Female,34,SC,239000.0,green_energy,1136000.0,1079000.0,5.0,Secondary (10th),0,9,1,1,1,0.791,66.2,1
APP_2280,Female,32,OBC,291900.0,education,1880000.0,1692000.0,10.0,Higher Secondary (12th),1,0,1,1,1,1.016,5.0,0
APP_2281,Male,41,ST,272400.0,micro_finance,63400.0,57100.0,10.0,Graduate,1,1,1,1,1,0.077,52.6,0
APP_2282,Female,42,OBC,288700.0,green_energy,1186000.0,1067000.0,10.0,Graduate,1,0,1,1,1,0.648,10.3,0
APP_2283,Female,42,SC,243100.0,sanitation,1324000.0,1298000.0,2.0,Higher Secondary (12th),0,3,1,1,0,0.936,8.9,0
APP_2284,Female,31,ST,186700.0,micro_finance,73700.0,70000.0,2.0,Secondary (10th),1,4,1,0,1,0.137,56.6,0
APP_2285,Female,35,SC,149800.0,sanitation,1475000.0,1446000.0,2.0,Primary (1-8),1,0,1,1,1,1.692,69.1,1
APP_2286,Female,26,SC,252800.0,sanitation,643000.0,630000.0,2.0,Graduate,1,0,1,1,1,0.437,91.8,1
APP_2287,Male,38,Safai Karamchari / Dependent,210200.0,green_energy,1185000.0,1007000.0,15.0,Graduate,1,3,1,1,1,0.84,65.8,1
APP_2288,Male,51,SC,265000.0,sanitation,270000.0,243000.0,10.0,Primary (1-8),0,0,1,1,0,0.161,33.9,0
APP_2289,Female,20,SC,245400.0,term_loan,3566000.0,3209000.0,10.0,Post Graduate / Professional,1,1,1,1,1,3.034,70.5,1
APP_2290,Female,45,SC,461700.0,term_loan,2305000.0,2074000.0,5.0,Secondary (10th),0,0,0,1,1,1.042,26.0,0
APP_2291,Female,46,SC,556800.0,micro_finance,40900.0,38900.0,2.0,Secondary (10th),0,5,1,1,1,0.026,53.9,0
APP_2292,Male,54,SC,508100.0,sanitation,1349000.0,1214000.0,10.0,Higher Secondary (12th),0,3,0,1,1,0.419,5.0,0
APP_2293,Male,38,SC,226800.0,green_energy,974000.0,877000.0,10.0,No Formal Education,0,20,1,1,1,0.678,61.0,1
APP_2294,Male,25,SC,248100.0,sanitation,827000.0,786000.0,5.0,Secondary (10th),0,7,0,1,1,0.555,60.0,1
APP_2295,Female,31,Safai Karamchari / Dependent,606600.0,green_energy,1240000.0,1116000.0,10.0,Secondary (10th),0,0,1,1,1,0.323,58.3,0
APP_2296,Female,52,SC,245600.0,education,2136000.0,1922000.0,5.0,Higher Secondary (12th),1,0,1,1,1,1.372,70.0,1
APP_2297,Female,41,SC,204100.0,term_loan,3643000.0,3279000.0,20.0,No Formal Education,1,1,1,1,1,3.727,73.9,1
APP_2298,Female,21,SC,257700.0,micro_finance,118800.0,112900.0,0.0,No Formal Education,1,13,1,1,1,0.16,99.0,1
APP_2299,Male,39,SC,73000.0,education,1067000.0,960000.0,0.0,Graduate,1,1,1,1,1,2.305,57.9,1
APP_2300,Female,40,SC,124800.0,term_loan,3599000.0,3239000.0,20.0,Secondary (10th),1,4,1,1,1,6.021,78.7,1
APP_2301,Male,33,Safai Karamchari / Dependent,91200.0,term_loan,678000.0,610000.0,5.0,Secondary (10th),1,0,1,1,1,1.552,72.1,1
APP_2302,Male,44,General,283800.0,green_energy,240000.0,216000.0,10.0,No Formal Education,0,2,1,1,0,0.133,5.0,0
APP_2303,Female,34,SC,681700.0,term_loan,1360000.0,1224000.0,10.0,Primary (1-8),0,1,1,1,1,0.417,30.7,0
APP_2304,Female,51,Safai Karamchari / Dependent,365700.0,green_energy,287000.0,244000.0,15.0,Primary (1-8),1,4,1,1,1,0.117,99.0,1
APP_2305,Female,29,SC,142800.0,education,373000.0,336000.0,0.0,Secondary (10th),0,1,1,1,1,0.412,80.9,1
APP_2306,Male,39,SC,154900.0,term_loan,2115000.0,1904000.0,5.0,Secondary (10th),1,8,1,1,1,2.852,63.8,1
APP_2307,Female,46,SC,662000.0,micro_finance,108900.0,98000.0,10.0,Higher Secondary (12th),1,7,1,1,1,0.054,56.5,0
APP_2308,Male,30,ST,258600.0,micro_finance,32300.0,29100.0,2.0,Primary (1-8),0,10,1,1,1,0.041,36.9,0
APP_2309,Male,20,SC,241900.0,green_energy,1320000.0,1254000.0,5.0,Graduate,1,0,1,1,1,0.909,56.2,1
APP_2310,Female,25,SC,167900.0,education,1868000.0,1681000.0,5.0,Higher Secondary (12th),0,1,1,1,1,1.755,62.8,1
APP_2311,Female,42,Safai Karamchari / Dependent,285200.0,micro_finance,48300.0,43500.0,10.0,Secondary (10th),0,7,1,1,1,0.056,99.0,1
APP_2312,Male,41,SC,103300.0,green_energy,999000.0,899000.0,10.0,Higher Secondary (12th),1,6,1,1,1,1.526,64.8,1
APP_2313,Male,28,SC,123600.0,education,1458000.0,1312000.0,10.0,No Formal Education,0,4,0,1,1,1.861,27.1,0
APP_2314,Male,35,OBC,289200.0,education,1429000.0,1286000.0,10.0,Higher Secondary (12th),1,1,1,1,1,0.78,5.0,0
APP_2315,Male,53,OBC,280500.0,sanitation,1717000.0,1683000.0,2.0,Post Graduate / Professional,1,2,1,0,1,1.052,5.0,0
APP_2316,Male,30,SC,559300.0,sanitation,666000.0,599000.0,10.0,Secondary (10th),0,5,1,1,1,0.188,41.4,0
APP_2317,Female,32,SC,291000.0,education,1898000.0,1708000.0,0.0,Higher Secondary (12th),0,3,1,1,1,1.029,64.7,1
APP_2318,Female,40,SC,293300.0,green_energy,402000.0,342000.0,15.0,Secondary (10th),1,10,1,1,1,0.204,99.0,1
APP_2319,Male,41,SC,96000.0,green_energy,992000.0,893000.0,10.0,Secondary (10th),0,0,1,1,1,1.631,52.9,1
APP_2320,Female,43,General,214400.0,sanitation,705000.0,634000.0,10.0,No Formal Education,0,3,1,1,1,0.518,42.4,0
APP_2321,Male,38,SC,602200.0,education,1024000.0,922000.0,10.0,Higher Secondary (12th),0,0,1,1,1,0.268,38.2,0
APP_2322,Male,34,SC,264600.0,education,729000.0,656000.0,0.0,Graduate,1,2,1,1,1,0.435,91.2,1
APP_2323,Female,30,SC,91900.0,sanitation,1112000.0,1001000.0,10.0,Graduate,1,0,1,1,0,1.909,20.2,0
APP_2324,Male,35,ST,436100.0,sanitation,412000.0,404000.0,2.0,Higher Secondary (12th),0,0,1,1,1,0.162,5.0,0
APP_2325,Female,34,OBC,292500.0,green_energy,382000.0,325000.0,15.0,Primary (1-8),0,3,1,1,1,0.195,57.0,0
APP_2326,Female,45,General,194400.0,micro_finance,66900.0,63600.0,5.0,No Formal Education,0,6,1,0,0,0.119,5.0,0
APP_2327,Female,28,SC,245500.0,sanitation,646000.0,614000.0,5.0,Primary (1-8),1,6,1,1,1,0.438,99.0,1
APP_2328,Male,44,SC,279300.0,sanitation,1238000.0,1213000.0,2.0,No Formal Education,0,1,1,1,1,0.761,55.3,1
APP_2329,Female,37,SC,81200.0,micro_finance,55200.0,52400.0,0.0,Secondary (10th),1,0,1,1,1,0.236,99.0,1
APP_2330,Male,42,SC,185900.0,term_loan,1067000.0,960000.0,20.0,Secondary (10th),1,0,1,1,0,1.198,5.9,0
APP_2331,Male,34,SC,288100.0,term_loan,3201000.0,2881000.0,5.0,Higher Secondary (12th),1,3,1,1,0,2.32,12.9,0
APP_2332,Male,25,SC,260400.0,sanitation,1540000.0,1509000.0,2.0,Primary (1-8),1,9,1,1,1,1.016,57.8,1
APP_2333,Female,42,ST,523000.0,education,2289000.0,2060000.0,5.0,Secondary (10th),0,1,1,1,1,0.69,5.0,0
APP_2334,Male,37,SC,355300.0,green_energy,1103000.0,938000.0,15.0,Secondary (10th),0,1,1,1,1,0.463,85.2,1
APP_2335,Female,21,SC,615000.0,sanitation,1699000.0,1614000.0,5.0,Primary (1-8),1,2,0,1,0,0.46,8.7,0
APP_2336,Other,43,SC,302500.0,green_energy,203000.0,193000.0,5.0,Graduate,1,2,1,1,1,0.112,99.0,1
APP_2337,Female,23,ST,630800.0,term_loan,3227000.0,2904000.0,15.0,No Formal Education,1,14,1,1,1,1.068,5.0,0
APP_2338,Male,32,SC,132800.0,green_energy,1299000.0,1104000.0,15.0,Higher Secondary (12th),1,3,1,1,1,1.457,66.5,1
APP_2339,Female,20,ST,232600.0,term_loan,1277000.0,1149000.0,20.0,Primary (1-8),1,1,1,1,1,1.146,18.7,0
APP_2340,Male,28,SC,327800.0,term_loan,991000.0,892000.0,10.0,Higher Secondary (12th),0,6,1,1,1,0.631,62.9,1
APP_2341,Female,25,SC,61700.0,term_loan,1324000.0,1192000.0,5.0,No Formal Education,0,2,0,1,1,4.482,42.1,0
APP_2342,Female,41,Safai Karamchari / Dependent,65800.0,green_energy,373000.0,336000.0,10.0,Secondary (10th),0,2,1,1,1,0.895,71.9,1
APP_2343,Male,42,SC,147200.0,education,1599000.0,1439000.0,5.0,Primary (1-8),1,19,1,1,1,1.714,58.6,1
APP_2344,Male,41,Safai Karamchari / Dependent,168900.0,micro_finance,128000.0,115200.0,2.0,Higher Secondary (12th),1,1,1,1,1,0.249,99.0,1
APP_2345,Male,21,SC,111600.0,micro_finance,73100.0,65800.0,2.0,Graduate,1,0,0,1,1,0.215,60.0,1
APP_2346,Female,27,SC,663900.0,education,598000.0,538000.0,5.0,Graduate,1,0,1,1,1,0.142,57.6,0
APP_2347,Female,35,SC,94500.0,sanitation,1804000.0,1714000.0,5.0,Higher Secondary (12th),0,9,1,1,1,3.18,66.6,1
APP_2348,Female,25,OBC,89300.0,term_loan,2940000.0,2646000.0,20.0,Higher Secondary (12th),0,2,1,0,1,6.874,7.1,0
APP_2349,Male,22,SC,254600.0,micro_finance,113000.0,101700.0,0.0,Primary (1-8),0,3,1,1,1,0.146,87.6,1
APP_2350,Male,28,SC,139500.0,term_loan,2717000.0,2445000.0,20.0,Higher Secondary (12th),0,0,1,1,1,4.066,56.6,1
APP_2351,Female,33,OBC,507600.0,education,396000.0,356000.0,0.0,Graduate,1,5,1,1,1,0.123,5.0,0
APP_2352,Male,27,SC,406100.0,micro_finance,86500.0,77800.0,10.0,Secondary (10th),0,3,1,1,1,0.07,35.2,0
APP_2353,Male,44,SC,188400.0,education,2317000.0,2085000.0,0.0,Primary (1-8),1,7,1,1,1,1.94,62.1,1
APP_2354,Male,36,SC,75900.0,sanitation,1687000.0,1653000.0,2.0,Post Graduate / Professional,1,2,1,1,1,3.818,61.9,1
APP_2355,Male,36,SC,676700.0,term_loan,3035000.0,2732000.0,5.0,No Formal Education,1,16,1,1,1,0.937,5.0,0
APP_2356,Male,25,SC,159700.0,micro_finance,76400.0,68800.0,2.0,Higher Secondary (12th),0,0,1,1,1,0.157,96.5,1
APP_2357,Male,21,SC,268000.0,term_loan,3707000.0,3336000.0,20.0,Secondary (10th),0,5,1,1,1,2.888,57.4,1
APP_2358,Female,43,SC,279200.0,micro_finance,25000.0,23800.0,0.0,Secondary (10th),0,0,1,1,1,0.031,95.5,1
APP_2359,Female,24,SC,68900.0,term_loan,2352000.0,2117000.0,20.0,Secondary (10th),1,0,1,1,1,7.128,66.1,1
APP_2360,Male,18,SC,127700.0,education,323000.0,291000.0,5.0,No Formal Education,0,1,1,1,1,0.399,97.4,1
APP_2361,Male,42,SC,203100.0,micro_finance,65100.0,58600.0,0.0,Graduate,1,8,1,1,0,0.105,45.5,1
APP_2362,Male,18,SC,217200.0,green_energy,1237000.0,1175000.0,5.0,Higher Secondary (12th),0,0,1,1,1,0.948,54.6,1
APP_2363,Male,24,SC,94100.0,micro_finance,42900.0,38600.0,5.0,Secondary (10th),0,1,1,1,1,0.15,89.7,1
APP_2364,Female,38,SC,97500.0,micro_finance,36900.0,33200.0,10.0,Graduate,1,0,1,1,1,0.124,99.0,1
APP_2365,Female,25,SC,166300.0,green_energy,1124000.0,1068000.0,5.0,Secondary (10th),0,0,1,1,1,1.126,64.6,1
APP_2366,Male,35,OBC,136700.0,education,2386000.0,2147000.0,0.0,Graduate,1,0,1,1,1,2.753,5.0,0
APP_2367,Female,32,SC,147200.0,education,2270000.0,2043000.0,5.0,Secondary (10th),0,6,1,1,1,2.433,69.1,1
APP_2368,Female,34,SC,299500.0,sanitation,807000.0,767000.0,5.0,Graduate,1,5,1,1,1,0.449,99.0,1
APP_2369,Female,28,SC,74300.0,education,367000.0,330000.0,10.0,Primary (1-8),1,1,1,1,1,0.779,65.5,1
APP_2370,Female,21,SC,81600.0,term_loan,773000.0,696000.0,5.0,Secondary (10th),0,2,1,1,1,1.979,60.0,1
APP_2371,Male,38,ST,142300.0,term_loan,384000.0,346000.0,5.0,Primary (1-8),1,0,1,1,1,0.564,27.7,0
APP_2372,Female,34,OBC,129100.0,term_loan,3884000.0,3496000.0,15.0,Secondary (10th),1,5,1,1,1,6.282,5.2,0
APP_2373,Male,41,SC,186700.0,micro_finance,62600.0,56300.0,10.0,Higher Secondary (12th),0,0,1,1,1,0.11,99.0,1
APP_2374,Female,26,SC,380100.0,education,1054000.0,949000.0,5.0,Graduate,1,1,0,1,1,0.438,10.5,0
APP_2375,Male,29,SC,227900.0,education,1230000.0,1107000.0,0.0,No Formal Education,1,1,1,1,0,0.852,5.0,0
APP_2376,Female,30,SC,167300.0,sanitation,1023000.0,972000.0,5.0,Primary (1-8),1,0,1,1,1,1.018,69.4,1
APP_2377,Male,39,SC,195100.0,sanitation,1430000.0,1287000.0,10.0,Higher Secondary (12th),1,0,1,1,0,1.156,6.3,0
APP_2378,Female,30,SC,206100.0,micro_finance,24500.0,23300.0,5.0,Higher Secondary (12th),0,13,1,1,1,0.041,99.0,1
APP_2379,Other,45,SC,107700.0,sanitation,1222000.0,1100000.0,10.0,Primary (1-8),0,1,1,1,1,1.79,52.2,1
APP_2380,Male,23,SC,288600.0,green_energy,805000.0,684000.0,15.0,Primary (1-8),1,0,1,1,1,0.415,94.4,1
APP_2381,Male,36,SC,278900.0,sanitation,1992000.0,1892000.0,5.0,Graduate,1,5,1,1,1,1.189,71.3,1
APP_2382,Female,32,SC,256800.0,term_loan,2231000.0,2008000.0,10.0,Primary (1-8),0,1,1,1,1,1.814,60.4,1
APP_2383,Female,21,OBC,677500.0,education,2014000.0,1813000.0,0.0,Secondary (10th),0,0,1,1,1,0.469,5.0,0
APP_2384,Female,45,SC,294200.0,sanitation,1929000.0,1736000.0,10.0,Graduate,1,1,1,1,1,1.034,71.9,1
APP_2385,Male,31,ST,671200.0,micro_finance,127300.0,114600.0,5.0,Secondary (10th),1,0,1,0,1,0.062,5.0,0
APP_2386,Male,42,ST,165700.0,sanitation,1063000.0,1010000.0,5.0,Graduate,1,3,1,1,1,1.069,5.0,0
APP_2387,Female,25,SC,262200.0,green_energy,1287000.0,1158000.0,10.0,Secondary (10th),1,6,1,1,1,0.774,82.0,1
APP_2388,Male,32,SC,124900.0,term_loan,787000.0,708000.0,20.0,Secondary (10th),0,5,1,1,1,1.315,52.8,1
APP_2389,Male,31,SC,145100.0,green_energy,1113000.0,1002000.0,10.0,Graduate,1,4,1,1,1,1.211,71.0,1
APP_2390,Male,30,SC,128200.0,green_energy,1357000.0,1153000.0,15.0,Secondary (10th),1,3,1,1,1,1.577,66.2,1
APP_2391,Male,28,ST,213900.0,green_energy,395000.0,336000.0,15.0,No Formal Education,0,0,1,1,1,0.275,28.1,0
APP_2392,Female,29,SC,206800.0,green_energy,185000.0,166000.0,10.0,Secondary (10th),1,0,1,1,1,0.141,99.0,1
APP_2393,Female,24,General,242400.0,green_energy,1264000.0,1138000.0,10.0,Primary (1-8),0,1,1,0,0,0.823,5.0,0
APP_2394,Female,36,SC,114700.0,term_loan,308000.0,277000.0,20.0,Primary (1-8),1,7,1,1,1,0.56,99.0,1
APP_2395,Female,47,SC,81400.0,sanitation,240000.0,235000.0,2.0,Secondary (10th),0,0,1,1,1,0.506,99.0,1
APP_2396,Male,24,SC,109100.0,sanitation,874000.0,857000.0,2.0,Primary (1-8),0,4,0,1,0,1.377,5.0,0
APP_2397,Male,37,SC,156100.0,micro_finance,113600.0,102200.0,0.0,Graduate,1,4,0,1,1,0.239,66.3,1
APP_2398,Female,42,SC,67600.0,education,548000.0,493000.0,5.0,Primary (1-8),0,0,1,1,1,1.278,64.2,1
APP_2399,Male,31,OBC,183800.0,green_energy,1095000.0,931000.0,15.0,Secondary (10th),0,0,1,1,0,0.888,5.0,0
APP_2400,Male,36,SC,83300.0,micro_finance,29600.0,26600.0,5.0,Secondary (10th),0,1,1,1,1,0.117,95.9,1
APP_2401,Male,36,SC,518400.0,term_loan,2523000.0,2271000.0,10.0,Higher Secondary (12th),0,2,1,1,1,1.016,5.0,0
APP_2402,Female,18,SC,336100.0,sanitation,747000.0,710000.0,5.0,Post Graduate / Professional,1,8,1,1,1,0.37,59.2,0
APP_2403,Male,47,SC,174700.0,sanitation,787000.0,708000.0,10.0,Graduate,1,5,1,1,1,0.71,69.0,1
APP_2404,Male,26,SC,189100.0,green_energy,1191000.0,1072000.0,10.0,Primary (1-8),1,6,1,1,1,0.994,57.5,1
APP_2405,Male,44,SC,151000.0,sanitation,115000.0,113000.0,2.0,Secondary (10th),0,9,1,1,1,0.131,92.2,1
APP_2406,Female,46,SC,699500.0,sanitation,1397000.0,1327000.0,5.0,Higher Secondary (12th),0,5,1,1,1,0.333,56.6,0
APP_2407,Female,31,SC,256800.0,micro_finance,131800.0,125000.0,5.0,Secondary (10th),1,0,1,1,1,0.178,99.0,1
APP_2408,Female,49,OBC,291500.0,sanitation,465000.0,418000.0,10.0,Graduate,1,2,1,0,1,0.251,50.3,0
APP_2409,Male,27,Safai Karamchari / Dependent,373700.0,green_energy,715000.0,608000.0,15.0,Primary (1-8),1,3,1,1,1,0.285,99.0,1
APP_2410,Female,39,OBC,265300.0,micro_finance,34200.0,32500.0,2.0,Primary (1-8),0,2,1,1,1,0.045,39.3,0
APP_2411,Female,28,SC,76200.0,green_energy,187000.0,178000.0,5.0,Primary (1-8),0,4,1,1,0,0.409,38.3,0
APP_2412,Male,20,SC,213500.0,sanitation,1987000.0,1947000.0,2.0,Higher Secondary (12th),0,11,1,1,1,1.599,54.5,1
APP_2413,Male,26,SC,107000.0,green_energy,257000.0,218000.0,15.0,Secondary (10th),0,7,1,1,1,0.357,87.1,1
APP_2414,Female,50,General,123100.0,education,477000.0,429000.0,5.0,No Formal Education,0,1,0,1,1,0.611,5.0,0
APP_2415,Male,24,ST,163200.0,term_loan,2831000.0,2548000.0,20.0,Graduate,1,0,1,1,1,3.622,5.0,0
APP_2416,Female,42,SC,134300.0,term_loan,625000.0,562000.0,10.0,Secondary (10th),0,2,1,1,0,0.971,15.3,0
APP_2417,Female,38,OBC,216700.0,micro_finance,54200.0,48800.0,10.0,Secondary (10th),1,3,1,0,1,0.082,51.4,0
APP_2418,Female,41,Safai Karamchari / Dependent,244700.0,term_loan,2517000.0,2265000.0,20.0,Higher Secondary (12th),0,12,1,1,1,2.147,79.8,1
APP_2419,Male,18,SC,214000.0,green_energy,1152000.0,1037000.0,10.0,Primary (1-8),1,3,1,1,1,0.849,71.3,1
APP_2420,Male,30,SC,190300.0,micro_finance,116100.0,104500.0,0.0,Higher Secondary (12th),1,5,1,1,1,0.2,98.1,1
APP_2421,Female,19,SC,115100.0,term_loan,2919000.0,2627000.0,10.0,Primary (1-8),0,2,1,1,1,5.295,75.5,1
APP_2422,Male,30,ST,237700.0,micro_finance,81800.0,73600.0,10.0,Secondary (10th),0,7,1,1,1,0.113,44.6,0
APP_2423,Female,34,SC,146300.0,term_loan,1158000.0,1042000.0,5.0,Graduate,1,6,1,1,1,1.652,74.3,1
APP_2424,Male,31,SC,85700.0,sanitation,1319000.0,1187000.0,10.0,Higher Secondary (12th),0,0,1,1,1,2.428,48.6,1
APP_2425,Male,36,OBC,121300.0,term_loan,2225000.0,2002000.0,20.0,Graduate,1,3,1,1,1,3.829,16.2,0
APP_2426,Male,28,Safai Karamchari / Dependent,133500.0,term_loan,3943000.0,3549000.0,20.0,Secondary (10th),1,0,1,1,1,6.167,66.9,1
APP_2427,Female,39,SC,266800.0,term_loan,3948000.0,3553000.0,20.0,Higher Secondary (12th),1,6,1,1,1,3.089,65.6,1
APP_2428,Male,27,SC,196300.0,term_loan,547000.0,492000.0,5.0,Post Graduate / Professional,1,10,1,1,1,0.581,99.0,1
